Longitude,Latitude,Field,Dataset,Product,Obj. Id,Track(deg),Swth Wdth(ft),Distance(ft),Duration(s),Elevation(ft),Area Count,Speed(mph),Diff Status,Time,X Offset(ft),Y Offset(ft),Satellites,Hding Veh(deg),Diff Status,Active Rows((1)),VDOP,HDOP,PDOP,Crop Flw(M)(lb/s),Moisture(%),Grain Temp(°F),Elvtr Speed(rpm),Pass Num,Yld Mass(Dry)(lb/ac),Yld Vol(Dry)(bu/ac),Yld Mass(Wet)(lb/ac),Yld Vol(Wet)(bu/ac),Prod(ac/h),Crop Flw(V)(bu/h),Date
-91.55722911,45.10308147,K-3,<1>,P9492AM-PBXP,85,270.28,15.00,9.330,2.000,1126.3,On,3.181,Yes,10/22/2024,0.00,0.00,25,270.28,RTK Fixed,6.000,2.500,1.100,2.800,19.49,15.81,57.81,493.10,7,12018,214.60,12134,216.67,5.783,1253.1,10/22/2024
-91.55726613,45.10308101,K-3,<1>,P9492AM-PBXP,86,269.46,15.00,9.908,2.000,1126.0,On,3.378,Yes,10/22/2024,0.00,0.00,25,269.46,RTK Fixed,6.000,2.500,1.100,2.800,19.25,15.37,57.81,495.00,7,11236,200.64,11285,201.52,6.141,1237.6,10/22/2024
-91.55730371,45.10307992,K-3,<1>,P9492AM-PBXP,87,268.15,15.00,9.802,2.000,1125.7,On,3.342,Yes,10/22/2024,0.00,0.00,25,268.15,RTK Fixed,6.000,2.500,1.100,2.800,18.41,16.07,57.81,493.30,7,10773,192.38,10911,194.84,6.076,1183.8,10/22/2024
-91.55734084,45.10307939,K-3,<1>,P9492AM-PBXP,88,268.21,15.00,9.602,2.000,1125.5,On,3.273,Yes,10/22/2024,0.00,0.00,25,268.21,RTK Fixed,6.000,2.500,1.100,2.800,18.52,16.01,57.81,495.00,7,11072,197.72,11205,200.09,5.952,1190.9,10/22/2024
-91.55737755,45.10307921,K-3,<1>,P9492AM-PBXP,89,269.22,15.00,9.383,2.000,1125.3,On,3.199,Yes,10/22/2024,0.00,0.00,25,269.22,RTK Fixed,6.000,2.500,1.100,2.800,17.96,16.65,57.81,494.20,7,10901,194.66,11116,198.50,5.816,1154.5,10/22/2024
-91.55741494,45.10307858,K-3,<1>,P9492AM-PBXP,90,269.34,15.00,8.463,2.000,1125.0,On,2.885,Yes,10/22/2024,0.00,0.00,25,269.34,RTK Fixed,6.000,2.500,1.100,2.800,17.60,15.94,57.81,493.60,7,11948,213.36,12082,215.75,5.245,1131.7,10/22/2024
-91.55745168,45.10307812,K-3,<1>,P9492AM-PBXP,91,268.59,15.00,9.221,2.000,1124.9,On,3.144,Yes,10/22/2024,0.00,0.00,25,268.59,RTK Fixed,6.000,2.500,1.100,2.800,16.90,16.20,57.81,495.20,7,10495,187.41,10645,190.09,5.715,1086.4,10/22/2024
-91.55748911,45.10307772,K-3,<1>,P9492AM-PBXP,92,268.03,15.00,10.08,2.000,1124.6,On,3.437,Yes,10/22/2024,0.00,0.00,25,268.03,RTK Fixed,6.000,2.500,1.100,2.800,16.56,16.39,57.81,495.40,7,9383.7,167.57,9539.1,170.34,6.249,1064.4,10/22/2024
-91.55752624,45.10307780,K-3,<1>,P9492AM-PBXP,93,269.52,15.00,9.629,2.000,1124.4,On,3.283,Yes,10/22/2024,0.00,0.00,25,269.52,RTK Fixed,6.000,2.500,1.100,2.800,16.59,15.56,57.81,497.10,7,9942.5,177.55,10008,178.72,5.969,1066.7,10/22/2024
-91.55756406,45.10307688,K-3,<1>,P9492AM-PBXP,94,268.01,15.00,9.551,2.000,1124.1,On,3.256,Yes,10/22/2024,0.00,0.00,25,268.01,RTK Fixed,6.000,2.500,1.100,2.800,16.61,15.75,57.81,497.20,7,10012,178.78,10101,180.38,5.920,1067.8,10/22/2024
-91.55760122,45.10307622,K-3,<1>,P9492AM-PBXP,95,268.49,15.00,9.221,2.000,1123.9,On,3.144,Yes,10/22/2024,0.00,0.00,25,268.49,RTK Fixed,6.000,2.500,1.100,2.800,16.24,14.93,57.81,497.30,7,10227,182.63,10227,182.63,5.715,1043.8,10/22/2024
-91.55763873,45.10307600,K-3,<1>,P9492AM-PBXP,96,270.58,15.00,9.808,2.000,1123.7,On,3.344,Yes,10/22/2024,0.00,0.00,25,270.58,RTK Fixed,6.000,2.500,1.100,2.800,17.54,15.88,57.81,497.10,7,10278,183.54,10386,185.46,6.079,1127.5,10/22/2024
-91.55767663,45.10307547,K-3,<1>,P9492AM-PBXP,97,268.48,15.00,9.706,2.000,1123.3,On,3.309,Yes,10/22/2024,0.00,0.00,25,268.48,RTK Fixed,6.000,2.500,1.100,2.800,16.20,15.37,57.81,496.70,7,9651.4,172.35,9693.7,173.10,6.016,1041.4,10/22/2024
-91.55771460,45.10307488,K-3,<1>,P9492AM-PBXP,98,268.80,15.00,9.693,2.000,1123.0,On,3.304,Yes,10/22/2024,0.00,0.00,25,268.80,RTK Fixed,6.000,2.500,1.100,2.800,16.95,15.62,57.81,496.60,7,10079,179.99,10154,181.32,6.008,1089.4,10/22/2024
-91.55775260,45.10307450,K-3,<1>,P9492AM-PBXP,99,270.21,15.00,10.31,2.000,1122.6,On,3.513,Yes,10/22/2024,0.00,0.00,25,270.21,RTK Fixed,6.000,2.500,1.100,2.800,16.88,15.94,57.81,496.70,7,9410.3,168.04,9515.9,169.93,6.388,1085.4,10/22/2024
-91.55779088,45.10307314,K-3,<1>,P9492AM-PBXP,100,267.49,15.00,9.768,2.000,1122.2,On,3.330,Yes,10/22/2024,0.00,0.00,25,267.49,RTK Fixed,6.000,2.500,1.100,2.800,16.29,16.07,57.81,498.40,7,9565.3,170.81,9687.6,172.99,6.054,1047.4,10/22/2024
-91.55782830,45.10307296,K-3,<1>,P9492AM-PBXP,101,268.51,15.00,10.02,2.000,1121.9,On,3.418,Yes,10/22/2024,0.00,0.00,25,268.51,RTK Fixed,6.000,2.500,1.100,2.800,16.63,15.81,57.81,496.10,7,9540.6,170.37,9632.7,172.01,6.214,1068.8,10/22/2024
-91.55786605,45.10307193,K-3,<1>,P9492AM-PBXP,102,268.16,15.00,9.815,2.000,1121.6,On,3.346,Yes,10/22/2024,0.00,0.00,25,268.16,RTK Fixed,6.000,2.500,1.100,2.800,17.07,15.94,57.81,495.40,7,9990.3,178.40,10102,180.40,6.084,1097.5,10/22/2024
-91.55790412,45.10307155,K-3,<1>,P9492AM-PBXP,103,269.08,15.00,9.826,2.000,1121.2,On,3.350,Yes,10/22/2024,0.00,0.00,25,269.08,RTK Fixed,6.000,2.500,1.100,2.800,18.10,15.88,57.81,498.10,7,10587,189.05,10697,191.02,6.091,1163.4,10/22/2024
-91.55794216,45.10307078,K-3,<1>,P9492AM-PBXP,104,269.15,15.00,9.954,2.000,1120.9,On,3.393,Yes,10/22/2024,0.00,0.00,25,269.15,RTK Fixed,6.000,2.500,1.100,2.800,18.80,15.81,57.81,496.10,7,10866,194.04,10971,195.92,6.170,1208.7,10/22/2024
-91.55798183,45.10306982,K-3,<1>,P9492AM-PBXP,105,267.85,15.00,10.58,2.000,1120.6,On,3.608,Yes,10/22/2024,0.00,0.00,25,267.85,RTK Fixed,6.000,2.500,1.100,2.800,20.71,16.07,57.81,496.50,7,11220,200.35,11363,202.91,6.561,1331.2,10/22/2024
-91.55802133,45.10306924,K-3,<1>,P9492AM-PBXP,106,268.68,15.00,9.937,2.000,1120.4,On,3.388,Yes,10/22/2024,0.00,0.00,25,268.68,RTK Fixed,6.000,2.500,1.100,2.800,20.68,16.07,57.81,493.60,7,11936,213.15,12089,215.87,6.159,1329.7,10/22/2024
-91.55806101,45.10306853,K-3,<1>,P9492AM-PBXP,107,268.75,15.00,10.50,2.000,1120.2,On,3.578,Yes,10/22/2024,0.00,0.00,25,268.75,RTK Fixed,6.000,2.500,1.100,2.800,22.27,16.77,57.81,494.50,7,12066,215.46,12322,220.04,6.506,1431.6,10/22/2024
-91.55810123,45.10306833,K-3,<1>,P9492AM-PBXP,108,269.49,15.00,9.826,2.000,1120.0,On,3.350,Yes,10/22/2024,0.00,0.00,25,269.49,RTK Fixed,6.000,2.500,1.100,2.800,20.64,17.59,57.81,491.20,7,11829,211.23,12201,217.88,6.091,1327.0,10/22/2024
-91.55813595,45.10306804,K-3,<1>,P9492AM-PBXP,109,268.62,15.00,8.917,2.000,1119.9,On,3.040,Yes,10/22/2024,0.00,0.00,25,268.62,RTK Fixed,6.000,2.500,1.100,2.800,18.99,17.59,57.81,489.90,7,11994,214.18,12371,220.92,5.527,1221.0,10/22/2024
-91.55816827,45.10306701,K-3,<1>,P9492AM-PBXP,110,265.97,15.00,8.439,2.000,1119.9,On,2.877,Yes,10/22/2024,0.00,0.00,25,265.97,RTK Fixed,6.000,2.500,1.100,2.800,18.53,18.04,57.81,491.40,7,12295,219.55,12751,227.70,5.231,1191.1,10/22/2024
-91.55820326,45.10306634,K-3,<1>,P9492AM-PBXP,111,268.12,15.00,9.363,2.000,1119.9,On,3.192,Yes,10/22/2024,0.00,0.00,25,268.12,RTK Fixed,6.000,2.500,1.100,2.800,16.62,17.91,57.81,494.50,7,9958.2,177.83,10311,184.13,5.804,1068.6,10/22/2024
-91.55823900,45.10306530,K-3,<1>,P9492AM-PBXP,112,268.06,15.00,8.946,2.000,1119.7,On,3.050,Yes,10/22/2024,0.00,0.00,25,268.06,RTK Fixed,6.000,2.500,1.100,2.800,18.14,17.41,57.81,491.70,7,11445,204.37,11778,210.32,5.545,1166.2,10/22/2024
-91.55827455,45.10306524,K-3,<1>,P9492AM-PBXP,113,270.84,15.00,9.438,2.000,1119.7,On,3.217,Yes,10/22/2024,0.00,0.00,25,270.84,RTK Fixed,6.000,2.500,1.100,2.800,18.83,18.30,57.81,493.40,7,11140,198.92,11589,206.95,5.850,1210.6,10/22/2024
-91.55831090,45.10306420,K-3,<1>,P9492AM-PBXP,114,268.40,15.00,8.769,2.000,1119.7,On,2.989,Yes,10/22/2024,0.00,0.00,25,268.40,RTK Fixed,6.000,2.500,1.100,2.800,19.83,17.72,57.81,493.30,7,12714,227.04,13135,234.56,5.435,1274.9,10/22/2024
-91.55834613,45.10306395,K-3,<1>,P9492AM-PBXP,115,270.52,15.00,9.425,2.000,1119.8,On,3.213,Yes,10/22/2024,0.00,0.00,25,270.52,RTK Fixed,6.000,2.500,1.100,2.800,19.95,17.66,57.81,490.50,7,11911,212.69,12295,219.56,5.842,1282.7,10/22/2024
-91.55838197,45.10306311,K-3,<1>,P9492AM-PBXP,116,267.94,15.00,9.385,2.000,1119.9,On,3.199,Yes,10/22/2024,0.00,0.00,25,267.94,RTK Fixed,6.000,2.500,1.100,2.800,21.21,18.35,57.81,490.70,7,12608,225.14,13126,234.39,5.817,1363.5,10/22/2024
-91.55841805,45.10306232,K-3,<1>,P9492AM-PBXP,117,269.00,15.00,8.869,2.000,1119.9,On,3.205,Yes,10/22/2024,0.00,0.00,25,269.00,RTK Fixed,6.000,2.500,1.100,2.800,21.07,18.35,57.81,489.20,7,13254,236.67,13798,246.40,5.497,1354.6,10/22/2024
-91.55845431,45.10306230,K-3,<1>,P9492AM-PBXP,118,268.64,15.00,9.396,2.000,1119.9,On,3.203,Yes,10/22/2024,0.00,0.00,25,268.64,RTK Fixed,6.000,2.500,1.100,2.800,20.62,17.85,57.81,488.30,7,12321,220.02,12748,227.65,5.824,1325.8,10/22/2024
-91.55848993,45.10306198,K-3,<1>,P9492AM-PBXP,119,268.53,15.00,9.451,2.000,1120.1,On,3.222,Yes,10/22/2024,0.00,0.00,25,268.53,RTK Fixed,6.000,2.500,1.100,2.800,19.80,18.10,57.81,489.80,7,11722,209.33,12166,217.26,5.858,1272.6,10/22/2024
-91.55852673,45.10306106,K-3,<1>,P9492AM-PBXP,120,267.61,15.00,9.733,2.000,1120.2,On,3.318,Yes,10/22/2024,0.00,0.00,25,267.61,RTK Fixed,6.000,2.500,1.100,2.800,18.01,17.72,57.81,488.10,7,10405,185.81,10750,191.96,6.033,1158.1,10/22/2024
-91.55856363,45.10306022,K-3,<1>,P9492AM-PBXP,121,268.34,15.00,9.713,2.000,1120.5,On,3.311,Yes,10/22/2024,0.00,0.00,25,268.34,RTK Fixed,6.000,2.500,1.100,2.800,19.35,17.47,57.81,489.60,7,11233,200.59,11569,206.60,6.020,1243.8,10/22/2024
-91.55860152,45.10305977,K-3,<1>,P9492AM-PBXP,122,268.92,15.00,9.890,2.000,1120.5,On,3.372,Yes,10/22/2024,0.00,0.00,25,268.92,RTK Fixed,6.000,2.500,1.100,2.800,18.80,16.77,57.81,490.20,7,10812,193.08,11042,197.18,6.130,1208.7,10/22/2024
-91.55863931,45.10305950,K-3,<1>,P9492AM-PBXP,123,269.75,15.00,9.737,2.000,1120.7,On,3.319,Yes,10/22/2024,0.00,0.00,25,269.75,RTK Fixed,6.000,2.500,1.100,2.800,17.13,17.28,57.81,491.20,7,9944.1,177.57,10218,182.46,6.035,1101.2,10/22/2024
-91.55867688,45.10305893,K-3,<1>,P9492AM-PBXP,124,269.52,15.00,9.702,2.000,1121.0,On,3.308,Yes,10/22/2024,0.00,0.00,25,269.52,RTK Fixed,6.000,2.500,1.100,2.800,17.20,16.39,57.81,490.10,7,10127,180.84,10295,183.84,6.014,1105.6,10/22/2024
-91.55871446,45.10305821,K-3,<1>,P9492AM-PBXP,125,268.43,15.00,9.409,2.000,1121.2,On,3.208,Yes,10/22/2024,0.00,0.00,25,268.43,RTK Fixed,6.000,2.500,1.100,2.800,18.44,17.28,57.81,490.30,7,11080,197.86,11385,203.30,5.832,1185.6,10/22/2024
-91.55875392,45.10305726,K-3,<1>,P9492AM-PBXP,126,267.90,15.00,10.51,2.000,1121.4,On,3.582,Yes,10/22/2024,0.00,0.00,25,267.90,RTK Fixed,6.000,2.500,1.100,2.800,17.64,16.58,57.81,490.50,7,9566.5,170.83,9747.7,174.07,6.513,1133.7,10/22/2024
-91.55879401,45.10305654,K-3,<1>,P9492AM-PBXP,127,268.35,15.00,10.41,2.000,1121.7,On,3.551,Yes,10/22/2024,0.00,0.00,25,268.35,RTK Fixed,6.000,2.500,1.100,2.800,15.75,17.26,57.81,490.70,7,8549.7,152.67,8783.5,156.85,6.455,1012.5,10/22/2024
-91.55883387,45.10305579,K-3,<1>,P9492AM-PBXP,128,268.34,15.00,10.35,2.000,1122.0,On,3.529,Yes,10/22/2024,0.00,0.00,25,268.34,RTK Fixed,6.000,2.500,1.100,2.800,15.10,16.24,57.81,489.20,7,8345.3,149.02,8469.0,151.23,6.417,970.47,10/22/2024
-91.55887408,45.10305475,K-3,<1>,P9492AM-PBXP,129,268.56,15.00,10.37,2.000,1122.4,On,3.536,Yes,10/22/2024,0.00,0.00,25,268.56,RTK Fixed,6.000,2.500,1.100,2.800,14.28,15.80,57.81,489.80,7,7923.5,141.49,7998.7,142.83,6.428,918.19,10/22/2024
-91.55891394,45.10305380,K-3,<1>,P9492AM-PBXP,130,268.00,15.00,10.63,2.000,1122.8,On,3.624,Yes,10/22/2024,0.00,0.00,25,268.00,RTK Fixed,6.000,2.500,1.100,2.800,12.70,16.43,57.81,490.50,7,6824.6,121.87,6941.4,123.95,6.589,816.71,10/22/2024
-91.55895433,45.10305281,K-3,<1>,P9492AM-PBXP,131,268.13,15.00,10.39,2.000,1123.1,On,3.543,Yes,10/22/2024,0.00,0.00,25,268.13,RTK Fixed,6.000,2.500,1.100,2.800,12.78,16.49,57.81,490.30,7,7017.3,125.31,7142.9,127.55,6.442,821.68,10/22/2024
-91.55899457,45.10305208,K-3,<1>,P9492AM-PBXP,132,268.59,15.00,10.81,2.000,1123.5,On,3.687,Yes,10/22/2024,0.00,0.00,25,268.59,RTK Fixed,6.000,2.500,1.100,2.800,13.43,16.24,57.81,490.30,7,7108.7,126.94,7214.0,128.82,6.703,863.48,10/22/2024
-91.55903546,45.10305172,K-3,<1>,P9492AM-PBXP,133,269.35,15.00,10.29,2.000,1123.9,On,3.509,Yes,10/22/2024,0.00,0.00,25,269.35,RTK Fixed,6.000,2.500,1.100,2.700,14.04,15.86,56.91,491.70,7,7845.0,140.09,7925.0,141.52,6.380,902.86,10/22/2024
-91.55907650,45.10305096,K-3,<1>,P9492AM-PBXP,134,268.60,15.00,10.25,2.000,1124.4,On,3.494,Yes,10/22/2024,0.00,0.00,25,268.60,RTK Fixed,6.000,2.500,1.100,2.700,14.79,15.67,56.91,493.10,7,8317.9,148.53,8383.9,149.71,6.353,951.08,10/22/2024
-91.55911803,45.10305016,K-3,<1>,P9492AM-PBXP,135,268.76,15.00,10.80,2.000,1124.7,On,3.681,Yes,10/22/2024,0.00,0.00,25,268.76,RTK Fixed,6.000,2.500,1.100,2.700,14.37,14.84,56.91,492.40,7,7729.3,138.02,7729.3,138.02,6.693,923.76,10/22/2024
-91.55915965,45.10304971,K-3,<1>,P9492AM-PBXP,136,268.80,15.00,10.77,2.000,1125.1,On,3.671,Yes,10/22/2024,0.00,0.00,25,268.80,RTK Fixed,6.000,2.500,1.100,2.700,16.56,15.29,56.91,492.10,7,8900.5,158.94,8931.2,159.49,6.675,1064.5,10/22/2024
-91.55920123,45.10304967,K-3,<1>,P9492AM-PBXP,137,269.48,15.00,10.99,2.000,1125.5,On,3.746,Yes,10/22/2024,0.00,0.00,25,269.48,RTK Fixed,6.000,2.500,1.100,2.700,16.97,15.92,56.91,492.80,7,8873.0,158.45,8970.4,160.19,6.810,1090.9,10/22/2024
-91.55924308,45.10304927,K-3,<1>,P9492AM-PBXP,138,268.86,15.00,10.62,2.000,1125.8,On,3.619,Yes,10/22/2024,0.00,0.00,25,268.86,RTK Fixed,6.000,2.500,1.100,2.700,18.42,15.92,56.91,492.60,7,9970.6,178.05,10080,180.00,6.580,1184.4,10/22/2024
-91.55928494,45.10304830,K-3,<1>,P9492AM-PBXP,139,268.19,15.00,10.76,2.000,1126.0,On,3.669,Yes,10/22/2024,0.00,0.00,25,268.19,RTK Fixed,6.000,2.500,1.100,2.700,20.17,16.18,56.91,490.70,7,10736,191.71,10886,194.40,6.670,1296.7,10/22/2024
-91.55932630,45.10304804,K-3,<1>,P9492AM-PBXP,140,268.63,15.00,10.75,2.000,1126.2,On,3.664,Yes,10/22/2024,0.00,0.00,25,268.63,RTK Fixed,6.000,2.500,1.100,2.700,19.12,15.80,56.91,490.00,7,10235,182.77,10332,184.51,6.661,1229.0,10/22/2024
-91.55936818,45.10304723,K-3,<1>,P9492AM-PBXP,141,268.13,15.00,11.19,2.000,1126.4,On,3.815,Yes,10/22/2024,0.00,0.00,25,268.13,RTK Fixed,6.000,2.500,1.100,2.700,19.12,16.24,56.91,490.00,7,9776.5,174.58,9921.4,177.17,6.937,1229.0,10/22/2024
-91.55940981,45.10304665,K-3,<1>,P9492AM-PBXP,142,268.72,15.00,10.48,2.000,1126.6,On,3.572,Yes,10/22/2024,0.00,0.00,25,268.72,RTK Fixed,6.000,2.500,1.100,2.700,17.55,16.24,56.91,488.80,7,9585.6,171.17,9727.7,173.71,6.494,1128.0,10/22/2024
-91.55945109,45.10304650,K-3,<1>,P9492AM-PBXP,143,269.73,15.00,11.14,2.000,1126.9,On,3.798,Yes,10/22/2024,0.00,0.00,25,269.73,RTK Fixed,6.000,2.500,1.100,2.700,16.65,15.67,56.91,489.10,7,8612.2,153.79,8680.6,155.01,6.906,1070.5,10/22/2024
-91.55949313,45.10304568,K-3,<1>,P9492AM-PBXP,144,269.03,15.00,10.76,2.000,1127.1,On,3.670,Yes,10/22/2024,0.00,0.00,25,269.03,RTK Fixed,6.000,2.500,1.100,2.700,15.57,15.29,56.91,489.60,7,8373.5,149.53,8402.4,150.04,6.672,1001.1,10/22/2024
-91.55953497,45.10304499,K-3,<1>,P9492AM-PBXP,145,268.58,15.00,10.72,2.000,1127.4,On,3.656,Yes,10/22/2024,0.00,0.00,25,268.58,RTK Fixed,6.000,2.500,1.100,2.700,14.91,15.16,56.91,491.50,7,8058.6,143.90,8074.0,144.18,6.646,958.28,10/22/2024
-91.55957752,45.10304472,K-3,<1>,P9492AM-PBXP,146,270.05,15.00,11.04,2.000,1127.5,On,3.764,Yes,10/22/2024,0.00,0.00,25,270.05,RTK Fixed,6.000,2.500,1.100,2.700,15.48,14.59,56.91,491.90,7,8142.3,145.40,8142.3,145.40,6.843,994.96,10/22/2024
-91.55961963,45.10304392,K-3,<1>,P9492AM-PBXP,147,269.43,15.00,11.64,2.000,1127.8,On,3.967,Yes,10/22/2024,0.00,0.00,25,269.43,RTK Fixed,6.000,2.500,1.100,2.700,15.67,15.42,56.91,493.50,7,7781.2,138.95,7819.5,139.64,7.214,1007.3,10/22/2024
-91.55966216,45.10304267,K-3,<1>,P9492AM-PBXP,148,268.55,15.00,10.43,2.000,1128.0,On,3.554,Yes,10/22/2024,0.00,0.00,25,268.55,RTK Fixed,6.000,2.500,1.100,2.700,16.94,14.66,56.91,493.60,7,9438.6,168.55,9438.6,168.55,6.462,1089.2,10/22/2024
-91.55970511,45.10304242,K-3,<1>,P9492AM-PBXP,149,269.06,15.00,10.94,2.000,1128.2,On,3.729,Yes,10/22/2024,0.00,0.00,25,269.06,RTK Fixed,6.000,2.500,1.100,2.700,16.20,15.29,56.91,494.70,7,8571.4,153.06,8601.0,153.59,6.781,1041.5,10/22/2024
-91.55974773,45.10304127,K-3,<1>,P9492AM-PBXP,150,267.85,15.00,11.34,2.000,1128.4,On,3.864,Yes,10/22/2024,0.00,0.00,25,267.85,RTK Fixed,6.000,2.500,1.100,2.700,16.73,14.66,56.91,495.60,7,8572.2,153.08,8572.2,153.08,7.026,1075.5,10/22/2024
-91.55979077,45.10304045,K-3,<1>,P9492AM-PBXP,151,268.54,15.00,11.38,2.000,1128.5,On,3.881,Yes,10/22/2024,0.00,0.00,25,268.54,RTK Fixed,6.000,2.500,1.100,2.700,17.45,14.91,56.91,494.10,7,8904.0,159.00,8904.0,159.00,7.056,1122.0,10/22/2024
-91.55983303,45.10303902,K-3,<1>,P9492AM-PBXP,152,267.07,15.00,10.08,2.000,1128.7,On,3.438,Yes,10/22/2024,0.00,0.00,25,267.07,RTK Fixed,6.000,2.500,1.100,2.700,14.03,14.91,56.91,494.20,7,8077.8,144.25,8077.8,144.25,6.251,901.69,10/22/2024
-91.56007293,45.10302196,K-3,<1>,P9492AM-PBXP,153,350.68,15.00,10.18,2.000,1129.8,On,3.470,Yes,10/22/2024,0.00,0.00,26,350.68,RTK Fixed,6.000,2.500,1.100,2.700,7.086,15.94,57.81,500.20,8,3998.3,71.40,4043.1,72.20,6.310,455.55,10/22/2024
-91.56007550,45.10304964,K-3,<1>,P9492AM-PBXP,154,357.37,15.00,9.206,2.000,1129.8,On,3.139,Yes,10/22/2024,0.00,0.00,26,357.37,RTK Fixed,6.000,2.500,1.100,2.700,12.08,15.62,57.81,502.40,8,7562.1,135.04,7618.0,136.04,5.706,776.29,10/22/2024
-91.56007688,45.10307609,K-3,<1>,P9492AM-PBXP,155,356.19,15.00,9.606,2.000,1130.0,On,3.275,Yes,10/22/2024,0.00,0.00,26,356.19,RTK Fixed,6.000,2.500,1.100,2.700,11.63,15.18,57.81,502.20,8,7014.6,125.26,7029.7,125.53,5.954,747.39,10/22/2024
-91.56007606,45.10310200,K-3,<1>,P9492AM-PBXP,156,1.542,15.00,8.911,2.000,1130.4,On,3.038,Yes,10/22/2024,0.00,0.00,26,1.542,RTK Fixed,6.000,2.500,1.100,2.700,12.31,14.73,57.81,499.20,8,8022.5,143.26,8022.5,143.26,5.523,791.28,10/22/2024
-91.56007429,45.10312745,K-3,<1>,P9492AM-PBXP,157,4.145,15.00,9.649,2.000,1131.0,On,3.290,Yes,10/22/2024,0.00,0.00,26,4.145,RTK Fixed,6.000,2.500,1.100,2.700,9.829,14.80,57.81,497.10,8,5916.2,105.65,5916.2,105.65,5.981,631.87,10/22/2024
-91.56007275,45.10315367,K-3,<1>,P9492AM-PBXP,158,2.286,15.00,9.857,2.000,1131.3,On,3.360,Yes,10/22/2024,0.00,0.00,26,2.286,RTK Fixed,6.000,2.500,1.100,2.700,9.427,14.86,57.81,498.50,8,5554.8,99.19,5554.8,99.19,6.110,606.05,10/22/2024
-91.56007113,45.10317958,K-3,<1>,P9492AM-PBXP,159,2.651,15.00,9.469,2.000,1131.8,On,3.228,Yes,10/22/2024,0.00,0.00,26,2.651,RTK Fixed,6.000,2.500,1.100,2.700,10.75,14.48,57.81,497.30,8,6594.9,117.77,6594.9,117.77,5.869,691.19,10/22/2024
-91.56006904,45.10320586,K-3,<1>,P9492AM-PBXP,160,5.131,15.00,10.06,2.000,1132.2,On,3.429,Yes,10/22/2024,0.00,0.00,26,5.131,RTK Fixed,6.000,2.500,1.100,2.700,11.38,15.12,57.81,497.20,8,6561.5,117.17,6570.6,117.33,6.235,731.59,10/22/2024
-91.56006796,45.10323393,K-3,<1>,P9492AM-PBXP,161,2.663,15.00,9.617,2.000,1132.5,On,3.278,Yes,10/22/2024,0.00,0.00,26,2.663,RTK Fixed,6.000,2.500,1.100,2.700,11.98,14.48,57.81,496.80,8,7234.8,129.19,7234.8,129.19,5.961,770.08,10/22/2024
-91.56006608,45.10326185,K-3,<1>,P9492AM-PBXP,162,2.553,15.00,10.30,2.000,1133.0,On,3.510,Yes,10/22/2024,0.00,0.00,26,2.553,RTK Fixed,6.000,2.500,1.100,2.700,15.05,14.42,57.81,495.80,8,8490.0,151.61,8490.0,151.61,6.382,967.57,10/22/2024
-91.56006378,45.10329054,K-3,<1>,P9492AM-PBXP,163,2.769,15.00,10.85,2.000,1133.3,On,3.700,Yes,10/22/2024,0.00,0.00,26,2.769,RTK Fixed,6.000,2.500,1.100,2.700,14.85,14.29,57.81,496.70,8,7946.4,141.90,7946.4,141.90,6.728,954.67,10/22/2024
-91.56006193,45.10331960,K-3,<1>,P9492AM-PBXP,164,2.634,15.00,10.36,2.000,1133.7,On,3.532,Yes,10/22/2024,0.00,0.00,26,2.634,RTK Fixed,6.000,2.500,1.100,2.700,14.18,14.48,57.81,496.30,8,7948.5,141.94,7948.5,141.94,6.423,911.63,10/22/2024
-91.56006104,45.10334839,K-3,<1>,P9492AM-PBXP,165,0.252,15.00,10.54,2.000,1134.2,On,3.595,Yes,10/22/2024,0.00,0.00,26,0.252,RTK Fixed,6.000,2.500,1.100,2.700,12.82,14.42,57.81,493.80,8,7061.2,126.09,7061.2,126.09,6.536,824.10,10/22/2024
-91.56006105,45.10337728,K-3,<1>,P9492AM-PBXP,166,358.35,15.00,10.53,2.000,1134.8,On,3.589,Yes,10/22/2024,0.00,0.00,26,358.35,RTK Fixed,6.000,2.500,1.100,2.700,10.32,14.86,57.81,493.40,8,5691.7,101.64,5691.7,101.64,6.526,663.24,10/22/2024
-91.56006075,45.10340648,K-3,<1>,P9492AM-PBXP,167,1.060,15.00,10.81,2.000,1135.4,On,3.685,Yes,10/22/2024,0.00,0.00,26,1.060,RTK Fixed,6.000,2.500,1.100,2.700,9.535,15.12,57.81,493.10,8,5115.6,91.35,5122.7,91.48,6.701,612.95,10/22/2024
-91.56005844,45.10343502,K-3,<1>,P9492AM-PBXP,168,1.878,15.00,10.35,2.000,1136.1,On,3.528,Yes,10/22/2024,0.00,0.00,26,1.878,RTK Fixed,6.000,2.500,1.100,2.700,8.046,14.36,57.81,491.80,8,4516.4,80.65,4516.4,80.65,6.414,517.27,10/22/2024
-91.56005773,45.10346391,K-3,<1>,P9492AM-PBXP,169,2.002,15.00,10.87,2.000,1136.8,On,3.707,Yes,10/22/2024,0.00,0.00,26,2.002,RTK Fixed,6.000,2.500,1.100,2.700,6.792,14.29,57.81,493.20,8,3627.5,64.78,3627.5,64.78,6.740,436.61,10/22/2024
