Longitude,Latitude,Field,Dataset,Product,Obj. Id,Track(deg),Swth Wdth(ft),Distance(ft),Duration(s),Elevation(ft),Area Count,Speed(mph),Diff Status,Time,X Offset(ft),Y Offset(ft),Satellites,Hding Veh(deg),Diff Status,Active Rows((1)),VDOP,HDOP,PDOP,Crop Flw(M)(lb/s),Moisture(%),Grain Temp(°F),Elvtr Speed(rpm),Pass Num,Yld Mass(Dry)(lb/ac),Yld Vol(Dry)(bu/ac),Yld Mass(Wet)(lb/ac),Yld Vol(Wet)(bu/ac),Prod(ac/h),Crop Flw(V)(bu/h),Date
-91.57442199,45.09557141,4S North,<1>,P11A50,87,90.71,20.00,10.96,2.000,1133.8,On,3.736,Yes,10/5/2024,0.00,0.00,30,90.71,RTK Fixed,10.00,1.400,0.900,1.700,8.787,9.845,65.73,403.40,1,3493.2,58.22,3493.2,58.22,9.056,527.25,10/5/2024
-91.57437857,45.09557060,4S North,<1>,P11A50,88,91.97,20.00,11.03,2.000,1133.9,On,3.762,Yes,10/5/2024,0.00,0.00,30,91.97,RTK Fixed,10.00,1.400,0.900,1.700,9.744,9.769,65.73,406.20,1,3846.7,64.11,3846.7,64.11,9.119,584.66,10/5/2024
-91.57433489,45.09556937,4S North,<1>,P11A50,89,92.55,20.00,11.35,2.000,1133.9,On,3.868,Yes,10/5/2024,0.00,0.00,30,92.55,RTK Fixed,10.00,1.400,0.900,1.700,9.683,9.729,65.73,407.70,1,3717.7,61.96,3717.7,61.96,9.377,581.01,10/5/2024
-91.57429149,45.09556796,4S North,<1>,P11A50,90,92.11,20.00,11.64,2.000,1134.0,On,3.969,Yes,10/5/2024,0.00,0.00,30,92.11,RTK Fixed,10.00,1.400,0.900,1.700,8.931,9.769,65.73,404.90,1,3341.7,55.69,3341.7,55.69,9.621,535.84,10/5/2024
-91.57424831,45.09556689,4S North,<1>,P11A50,91,91.99,20.00,11.08,2.000,1134.1,On,3.776,Yes,10/5/2024,0.00,0.00,30,91.99,RTK Fixed,10.00,1.400,0.900,1.700,8.744,9.653,65.73,403.40,1,3438.8,57.31,3438.8,57.31,9.154,524.66,10/5/2024
-91.57420465,45.09556642,4S North,<1>,P11A50,92,91.68,20.00,11.37,2.000,1134.2,On,3.875,Yes,10/5/2024,0.00,0.00,30,91.68,RTK Fixed,10.00,1.400,0.900,1.700,8.505,9.809,65.73,408.50,1,3259.6,54.33,3259.6,54.33,9.394,510.32,10/5/2024
-91.57416177,45.09556545,4S North,<1>,P11A50,93,91.38,20.00,11.33,2.000,1134.5,On,3.862,Yes,10/5/2024,0.00,0.00,30,91.38,RTK Fixed,10.00,1.400,0.900,1.700,7.348,9.885,65.73,404.40,1,2825.3,47.09,2825.3,47.09,9.363,440.91,10/5/2024
-91.57411820,45.09556434,4S North,<1>,P11A50,94,92.10,20.00,11.34,2.000,1134.8,On,3.867,Yes,10/5/2024,0.00,0.00,30,92.10,RTK Fixed,10.00,1.400,0.900,1.700,7.961,9.261,65.73,406.40,1,3056.9,50.95,3056.9,50.95,9.376,477.67,10/5/2024
-91.57407408,45.09556334,4S North,<1>,P11A50,95,92.58,20.00,11.20,2.000,1135.1,On,3.818,Yes,10/5/2024,0.00,0.00,29,92.58,RTK Fixed,10.00,1.400,0.900,1.700,7.785,9.925,65.73,408.00,1,3027.6,50.46,3027.6,50.46,9.257,467.09,10/5/2024
-91.57402926,45.09556295,4S North,<1>,P11A50,96,89.84,20.00,11.69,2.000,1135.3,On,3.984,Yes,10/5/2024,0.00,0.00,30,89.84,RTK Fixed,10.00,1.400,0.900,1.700,7.766,9.141,65.73,408.20,1,2894.9,48.25,2894.9,48.25,9.657,465.95,10/5/2024
-91.57398423,45.09556327,4S North,<1>,P11A50,97,88.98,20.00,11.71,2.000,1135.4,On,3.990,Yes,10/5/2024,0.00,0.00,30,88.98,RTK Fixed,10.00,1.400,0.900,1.700,8.350,9.729,65.73,409.00,1,3107.5,51.79,3107.5,51.79,9.674,501.02,10/5/2024
-91.57393800,45.09556428,4S North,<1>,P11A50,98,88.23,20.00,11.99,2.000,1135.2,On,4.086,Yes,10/5/2024,0.00,0.00,30,88.23,RTK Fixed,10.00,1.400,0.900,1.700,8.340,9.493,65.73,410.70,1,3031.0,50.52,3031.0,50.52,9.906,500.41,10/5/2024
-91.57389136,45.09556562,4S North,<1>,P11A50,99,87.64,20.00,11.50,2.000,1134.9,On,3.919,Yes,10/5/2024,0.00,0.00,29,87.64,RTK Fixed,10.00,1.400,0.900,1.700,8.250,9.533,65.73,409.50,1,3126.2,52.10,3126.2,52.10,9.501,495.01,10/5/2024
-91.57384435,45.09556663,4S North,<1>,P11A50,100,88.43,20.00,11.92,2.000,1134.4,On,4.063,Yes,10/5/2024,0.00,0.00,29,88.43,RTK Fixed,10.00,1.400,0.900,1.700,9.017,9.965,65.73,411.10,1,3295.4,54.92,3295.4,54.92,9.850,541.00,10/5/2024
-91.57379588,45.09556694,4S North,<1>,P11A50,101,89.19,20.00,12.80,2.000,1133.5,On,4.363,Yes,10/5/2024,0.00,0.00,29,89.19,RTK Fixed,10.00,1.400,0.900,1.700,9.736,9.221,65.73,411.40,1,3313.7,55.23,3313.7,55.23,10.58,584.18,10/5/2024
-91.57374807,45.09556749,4S North,<1>,P11A50,102,89.18,20.00,12.42,2.000,1132.8,On,4.235,Yes,10/5/2024,0.00,0.00,29,89.18,RTK Fixed,10.00,1.400,0.900,1.700,11.02,10.04,65.73,411.40,1,3864.6,64.41,3864.6,64.41,10.27,661.21,10/5/2024
-91.57370237,45.09556864,4S North,<1>,P11A50,103,88.35,20.00,9.903,2.000,1132.0,On,3.376,Yes,10/5/2024,0.00,0.00,29,88.35,RTK Fixed,10.00,1.400,0.900,1.700,8.809,9.261,65.73,409.00,1,3874.8,64.58,3874.8,64.58,8.184,528.52,10/5/2024
-91.57366109,45.09556985,4S North,<1>,P11A50,104,86.92,20.00,11.15,2.000,1131.2,On,3.800,Yes,10/5/2024,0.00,0.00,30,86.92,RTK Fixed,10.00,1.400,0.900,1.700,10.01,10.01,65.73,407.90,1,3914.1,65.23,3914.1,65.23,9.211,600.90,10/5/2024
-91.57362045,45.09557066,4S North,<1>,P11A50,105,88.52,20.00,9.999,2.000,1130.6,On,3.409,Yes,10/5/2024,0.00,0.00,29,88.52,RTK Fixed,10.00,1.400,0.900,1.700,9.458,9.573,65.73,410.50,1,4120.3,68.67,4120.3,68.67,8.264,567.50,10/5/2024
-91.57357999,45.09557184,4S North,<1>,P11A50,106,87.31,20.00,10.33,2.000,1130.1,On,3.521,Yes,10/5/2024,0.00,0.00,29,87.31,RTK Fixed,10.00,1.400,0.900,1.700,9.289,9.533,65.73,411.70,1,3917.5,65.29,3917.5,65.29,8.536,557.37,10/5/2024
-91.57353809,45.09557275,4S North,<1>,P11A50,107,88.13,20.00,11.27,2.000,1129.5,On,3.843,Yes,10/5/2024,0.00,0.00,29,88.13,RTK Fixed,10.00,1.400,0.900,1.700,9.287,9.181,65.73,410.30,1,3588.6,59.81,3588.6,59.81,9.317,557.24,10/5/2024
-91.57349553,45.09557340,4S North,<1>,P11A50,108,88.71,20.00,11.11,2.000,1128.9,On,3.786,Yes,10/5/2024,0.00,0.00,29,88.71,RTK Fixed,10.00,1.400,0.900,1.700,9.129,9.769,65.73,411.10,1,3580.5,59.68,3580.5,59.68,9.178,547.72,10/5/2024
-91.57345302,45.09557454,4S North,<1>,P11A50,109,87.74,20.00,10.70,2.000,1128.4,On,3.649,Yes,10/5/2024,0.00,0.00,29,87.74,RTK Fixed,10.00,1.400,0.900,1.700,9.042,9.613,65.73,408.70,1,3679.5,61.33,3679.5,61.33,8.847,542.53,10/5/2024
-91.57341078,45.09557565,4S North,<1>,P11A50,110,87.44,20.00,11.14,2.000,1127.9,On,3.797,Yes,10/5/2024,0.00,0.00,29,87.44,RTK Fixed,10.00,1.400,0.900,1.700,9.638,9.573,65.73,410.00,1,3769.9,62.83,3769.9,62.83,9.204,578.29,10/5/2024
-91.57336825,45.09557658,4S North,<1>,P11A50,111,88.02,20.00,10.52,2.000,1127.4,On,3.585,Yes,10/5/2024,0.00,0.00,29,88.02,RTK Fixed,10.00,1.400,0.900,1.700,10.28,9.653,65.73,408.00,1,4259.1,70.98,4259.1,70.98,8.690,616.87,10/5/2024
-91.57332633,45.09557742,4S North,<1>,P11A50,112,88.29,20.00,11.11,2.000,1127.0,On,3.787,Yes,10/5/2024,0.00,0.00,29,88.29,RTK Fixed,10.00,1.400,0.900,1.700,9.754,9.573,65.73,404.70,1,3824.6,63.74,3824.6,63.74,9.181,585.24,10/5/2024
-91.57328381,45.09557868,4S North,<1>,P11A50,113,86.87,20.00,11.15,2.000,1126.5,On,3.801,Yes,10/5/2024,0.00,0.00,30,86.87,RTK Fixed,10.00,1.400,0.900,1.700,10.48,9.457,65.73,406.70,1,4094.3,68.24,4094.3,68.24,9.214,628.77,10/5/2024
-91.57324172,45.09557932,4S North,<1>,P11A50,114,89.13,20.00,10.85,2.000,1126.1,On,3.699,Yes,10/5/2024,0.00,0.00,30,89.13,RTK Fixed,10.00,1.400,0.900,1.700,9.138,9.809,65.73,402.30,1,3668.6,61.14,3668.6,61.14,8.967,548.30,10/5/2024
-91.57319990,45.09557988,4S North,<1>,P11A50,115,88.96,20.00,10.86,2.000,1125.7,On,3.702,Yes,10/5/2024,0.00,0.00,30,88.96,RTK Fixed,10.00,1.400,0.900,1.700,8.678,9.457,65.73,403.90,1,3480.8,58.01,3480.8,58.01,8.975,520.66,10/5/2024
-91.57315801,45.09558079,4S North,<1>,P11A50,116,88.27,20.00,11.36,2.000,1125.4,On,3.874,Yes,10/5/2024,0.00,0.00,30,88.27,RTK Fixed,10.00,1.400,0.900,1.700,9.278,9.769,65.73,402.60,1,3556.7,59.28,3556.7,59.28,9.391,556.65,10/5/2024
-91.57311575,45.09558163,4S North,<1>,P11A50,117,88.84,20.00,10.88,2.000,1125.0,On,3.708,Yes,10/5/2024,0.00,0.00,30,88.84,RTK Fixed,10.00,1.400,0.900,1.700,9.254,9.653,65.73,411.20,1,3705.8,61.76,3705.8,61.76,8.990,555.25,10/5/2024
-91.57307357,45.09558255,4S North,<1>,P11A50,118,88.60,20.00,10.63,2.000,1124.8,On,3.624,Yes,10/5/2024,0.00,0.00,30,88.60,RTK Fixed,10.00,1.400,0.900,1.700,8.348,9.925,65.73,411.20,1,3420.9,57.02,3420.9,57.02,8.785,500.88,10/5/2024
-91.57303126,45.09558319,4S North,<1>,P11A50,119,88.77,20.00,11.13,2.000,1124.4,On,3.795,Yes,10/5/2024,0.00,0.00,30,88.77,RTK Fixed,10.00,1.400,0.900,1.700,8.603,9.809,65.73,410.20,1,3366.2,56.10,3366.2,56.10,9.201,516.20,10/5/2024
-91.57298924,45.09558306,4S North,<1>,P11A50,120,89.22,20.00,10.97,2.000,1124.3,On,3.738,Yes,10/5/2024,0.00,0.00,30,89.22,RTK Fixed,10.00,1.400,0.900,1.700,9.066,9.925,65.73,411.60,1,3601.3,60.02,3601.3,60.02,9.062,543.93,10/5/2024
-91.57294661,45.09558324,4S North,<1>,P11A50,121,89.78,20.00,10.67,2.000,1124.0,On,3.639,Yes,10/5/2024,0.00,0.00,30,89.78,RTK Fixed,10.00,1.400,0.900,1.700,9.103,9.885,65.73,412.30,1,3715.0,61.92,3715.0,61.92,8.821,546.18,10/5/2024
-91.57290440,45.09558470,4S North,<1>,P11A50,122,86.25,20.00,10.93,2.000,1123.7,On,3.728,Yes,10/5/2024,0.00,0.00,30,86.25,RTK Fixed,10.00,1.400,0.900,1.700,8.880,9.573,65.73,409.20,1,3537.4,58.96,3537.4,58.96,9.037,532.78,10/5/2024
-91.57286132,45.09558616,4S North,<1>,P11A50,123,86.77,20.00,11.13,2.000,1123.5,On,3.796,Yes,10/5/2024,0.00,0.00,30,86.77,RTK Fixed,10.00,1.400,0.900,1.700,9.326,10.08,65.73,407.60,1,3648.6,60.81,3648.6,60.81,9.202,559.59,10/5/2024
-91.57281805,45.09558744,4S North,<1>,P11A50,124,87.65,20.00,10.76,2.000,1123.3,On,3.669,Yes,10/5/2024,0.00,0.00,30,87.65,RTK Fixed,10.00,1.400,0.900,1.700,8.240,10.01,65.73,408.70,1,3335.6,55.59,3335.6,55.59,8.893,494.43,10/5/2024
-91.57277445,45.09558849,4S North,<1>,P11A50,125,87.75,20.00,11.24,2.000,1123.1,On,3.830,Yes,10/5/2024,0.00,0.00,30,87.75,RTK Fixed,10.00,1.400,0.900,1.700,7.577,10.51,65.73,407.90,1,2937.6,48.96,2937.6,48.96,9.285,454.60,10/5/2024
-91.57273079,45.09558940,4S North,<1>,P11A50,126,87.71,20.00,11.43,2.000,1122.9,On,3.897,Yes,10/5/2024,0.00,0.00,30,87.71,RTK Fixed,10.00,1.400,0.900,1.700,8.698,10.12,65.73,408.80,1,3314.1,55.24,3314.1,55.24,9.448,521.85,10/5/2024
-91.57268749,45.09558990,4S North,<1>,P11A50,127,88.53,20.00,11.46,2.000,1122.8,On,3.908,Yes,10/5/2024,0.00,0.00,29,88.53,RTK Fixed,10.00,1.400,0.900,1.700,8.094,10.51,65.73,408.00,1,3075.3,51.25,3075.3,51.25,9.475,485.63,10/5/2024
-91.57264455,45.09559053,4S North,<1>,P11A50,128,89.12,20.00,10.97,2.000,1122.6,On,3.741,Yes,10/5/2024,0.00,0.00,29,89.12,RTK Fixed,10.00,1.400,0.900,1.700,8.519,9.925,65.73,405.90,1,3382.0,56.37,3382.0,56.37,9.068,511.14,10/5/2024
-91.57260110,45.09559258,4S North,<1>,P11A50,129,85.24,20.00,11.12,2.000,1122.5,On,3.790,Yes,10/5/2024,0.00,0.00,29,85.24,RTK Fixed,10.00,1.400,0.900,1.700,7.116,10.43,65.73,406.60,1,2787.9,46.46,2787.9,46.46,9.189,426.95,10/5/2024
-91.57255842,45.09559584,4S North,<1>,P11A50,130,84.14,20.00,11.34,2.000,1122.4,On,3.865,Yes,10/5/2024,0.00,0.00,29,84.14,RTK Fixed,10.00,1.400,0.900,1.700,9.987,10.47,65.73,400.40,1,3837.3,63.96,3837.3,63.96,9.369,599.23,10/5/2024
-91.57251529,45.09559826,4S North,<1>,P11A50,131,86.37,20.00,11.17,2.000,1122.3,On,3.808,Yes,10/5/2024,0.00,0.00,29,86.37,RTK Fixed,10.00,1.400,0.900,1.700,10.29,10.55,65.73,406.80,1,4012.0,66.87,4012.0,66.87,9.232,617.34,10/5/2024
-91.57247175,45.09559964,4S North,<1>,P11A50,132,87.80,20.00,11.47,2.000,1122.2,On,3.910,Yes,10/5/2024,0.00,0.00,29,87.80,RTK Fixed,10.00,1.400,0.900,1.700,8.221,11.33,65.73,404.60,1,3122.5,52.04,3122.5,52.04,9.478,493.24,10/5/2024
-91.57242852,45.09559950,4S North,<1>,P11A50,133,89.52,20.00,11.09,2.000,1122.1,On,3.781,Yes,10/5/2024,0.00,0.00,30,89.52,RTK Fixed,10.00,1.400,0.900,1.700,8.627,9.769,65.73,406.10,1,3388.3,56.47,3388.3,56.47,9.166,517.62,10/5/2024
-91.57238583,45.09560055,4S North,<1>,P11A50,134,87.58,20.00,11.44,2.000,1122.1,On,3.902,Yes,10/5/2024,0.00,0.00,30,87.58,RTK Fixed,10.00,1.400,0.900,1.700,9.697,10.32,65.73,406.40,1,3690.7,61.51,3690.7,61.51,9.458,581.80,10/5/2024
-91.57234234,45.09560225,4S North,<1>,P11A50,135,87.66,20.00,10.94,2.000,1122.1,On,3.730,Yes,10/5/2024,0.00,0.00,30,87.66,RTK Fixed,10.00,1.400,0.900,1.700,7.534,10.55,65.73,406.10,1,2999.5,49.99,2999.5,49.99,9.043,452.05,10/5/2024
-91.57229995,45.09560458,4S North,<1>,P11A50,136,84.61,20.00,11.09,2.000,1122.1,On,3.781,Yes,10/5/2024,0.00,0.00,30,84.61,RTK Fixed,10.00,1.400,0.900,1.700,7.914,10.08,65.73,403.80,1,3108.3,51.80,3108.3,51.80,9.166,474.85,10/5/2024
-91.57225695,45.09560660,4S North,<1>,P11A50,137,85.53,20.00,11.41,2.000,1122.1,On,3.890,Yes,10/5/2024,0.00,0.00,30,85.53,RTK Fixed,10.00,1.400,0.900,1.700,8.966,9.970,65.73,403.30,1,3422.9,57.05,3422.9,57.05,9.430,537.96,10/5/2024
-91.57221586,45.09560875,4S North,<1>,P11A50,138,85.46,20.00,9.843,2.000,1122.1,On,3.355,Yes,10/5/2024,0.00,0.00,30,85.46,RTK Fixed,10.00,1.400,0.900,1.700,9.915,10.47,65.73,404.80,1,4388.0,73.13,4388.0,73.13,8.134,594.89,10/5/2024
-91.57217768,45.09560959,4S North,<1>,P11A50,139,88.53,20.00,9.531,2.000,1122.3,On,3.249,Yes,10/5/2024,0.00,0.00,30,88.53,RTK Fixed,10.00,1.400,0.900,1.700,9.385,10.12,65.73,400.30,1,4289.4,71.49,4289.4,71.49,7.877,563.11,10/5/2024
-91.57213884,45.09561030,4S North,<1>,P11A50,140,88.23,20.00,9.810,2.000,1122.3,On,3.344,Yes,10/5/2024,0.00,0.00,29,88.23,RTK Fixed,10.00,1.400,0.900,1.700,7.988,9.653,65.73,403.80,1,3547.0,59.12,3547.0,59.12,8.107,479.27,10/5/2024
-91.57210033,45.09561119,4S North,<1>,P11A50,141,87.45,20.00,9.890,2.000,1122.4,On,3.372,Yes,10/5/2024,0.00,0.00,29,87.45,RTK Fixed,10.00,1.400,0.900,1.700,7.988,9.965,65.73,402.00,1,3518.1,58.64,3518.1,58.64,8.173,479.25,10/5/2024
-91.57206133,45.09561219,4S North,<1>,P11A50,142,87.54,20.00,9.954,2.000,1122.5,On,3.393,Yes,10/5/2024,0.00,0.00,29,87.54,RTK Fixed,10.00,1.400,0.900,1.700,7.368,9.573,65.73,405.90,1,3224.5,53.74,3224.5,53.74,8.226,442.09,10/5/2024
-91.57202260,45.09561268,4S North,<1>,P11A50,143,89.32,20.00,10.45,2.000,1122.6,On,3.563,Yes,10/5/2024,0.00,0.00,29,89.32,RTK Fixed,10.00,1.400,0.900,1.700,8.196,9.769,64.83,405.40,1,3415.8,56.93,3415.8,56.93,8.637,491.73,10/5/2024
-91.57198245,45.09561324,4S North,<1>,P11A50,144,89.43,20.00,10.03,2.000,1122.5,On,3.419,Yes,10/5/2024,0.00,0.00,30,89.43,RTK Fixed,10.00,1.400,0.900,1.700,9.089,9.337,65.73,403.00,1,3947.4,65.79,3947.4,65.79,8.289,545.36,10/5/2024
-91.57194273,45.09561429,4S North,<1>,P11A50,145,88.39,20.00,9.822,2.000,1122.5,On,3.349,Yes,10/5/2024,0.00,0.00,30,88.39,RTK Fixed,10.00,1.400,0.900,1.700,8.708,9.845,65.73,406.40,1,3861.7,64.36,3861.7,64.36,8.118,522.47,10/5/2024
-91.57190247,45.09561457,4S North,<1>,P11A50,146,89.58,20.00,10.40,2.000,1122.2,On,3.545,Yes,10/5/2024,0.00,0.00,30,89.58,RTK Fixed,10.00,1.400,0.900,1.700,7.662,9.025,65.73,405.60,1,3209.6,53.49,3209.6,53.49,8.594,459.71,10/5/2024
-91.57186150,45.09561548,4S North,<1>,P11A50,147,88.10,20.00,10.09,2.000,1121.9,On,3.441,Yes,10/5/2024,0.00,0.00,29,88.10,RTK Fixed,10.00,1.400,0.900,1.700,8.582,9.653,65.73,408.60,1,3704.0,61.73,3704.0,61.73,8.341,514.90,10/5/2024
-91.57182039,45.09561629,4S North,<1>,P11A50,148,87.74,20.00,10.54,2.000,1121.4,On,3.592,Yes,10/5/2024,0.00,0.00,29,87.74,RTK Fixed,10.00,1.400,0.900,1.700,7.229,8.909,65.73,406.10,1,2988.6,49.81,2988.6,49.81,8.708,433.76,10/5/2024
-91.57177849,45.09561668,4S North,<1>,P11A50,149,88.48,20.00,10.84,2.000,1120.7,On,3.697,Yes,10/5/2024,0.00,0.00,29,88.48,RTK Fixed,10.00,1.400,0.900,1.700,7.788,9.613,65.73,409.60,1,3128.0,52.13,3128.0,52.13,8.963,467.26,10/5/2024
-91.57174141,45.09561685,4S North,<1>,P11A50,150,89.58,20.00,9.361,2.000,1120.1,On,3.191,Yes,10/5/2024,0.00,0.00,29,89.58,RTK Fixed,10.00,1.400,0.900,1.700,7.947,9.141,65.73,411.50,1,3697.7,61.63,3697.7,61.63,7.737,476.79,10/5/2024
-91.57170322,45.09561748,4S North,<1>,P11A50,151,88.48,20.00,10.21,2.000,1119.3,On,3.479,Yes,10/5/2024,0.00,0.00,29,88.48,RTK Fixed,10.00,1.400,0.900,1.700,8.119,9.573,65.73,404.20,1,3465.5,57.76,3465.5,57.76,8.434,487.13,10/5/2024
-91.57166331,45.09561768,4S North,<1>,P11A50,152,89.64,20.00,10.47,2.000,1118.6,On,3.571,Yes,10/5/2024,0.00,0.00,29,89.64,RTK Fixed,10.00,1.400,0.900,1.700,8.830,9.221,65.73,405.40,1,3671.9,61.20,3671.9,61.20,8.657,529.80,10/5/2024
-91.57162219,45.09561825,4S North,<1>,P11A50,153,88.12,20.00,10.07,2.000,1117.7,On,3.433,Yes,10/5/2024,0.00,0.00,29,88.12,RTK Fixed,10.00,1.400,0.900,1.700,8.966,10.24,65.73,411.90,1,3878.3,64.64,3878.3,64.64,8.323,537.96,10/5/2024
-91.57158227,45.09561943,4S North,<1>,P11A50,154,86.48,20.00,10.15,2.000,1116.9,On,3.461,Yes,10/5/2024,0.00,0.00,29,86.48,RTK Fixed,10.00,1.400,0.900,1.700,8.664,9.885,65.73,407.70,1,3717.2,61.95,3717.2,61.95,8.390,519.82,10/5/2024
-91.57154205,45.09562135,4S North,<1>,P11A50,155,87.34,20.00,10.49,2.000,1115.8,On,3.577,Yes,10/5/2024,0.00,0.00,29,87.34,RTK Fixed,10.00,1.400,0.900,1.700,7.182,10.94,65.73,404.30,1,2981.5,49.69,2981.5,49.69,8.672,430.92,10/5/2024
-91.57150565,45.09562323,4S North,<1>,P11A50,156,83.95,20.00,9.195,2.000,1114.8,On,3.135,Yes,10/5/2024,0.00,0.00,29,83.95,RTK Fixed,10.00,1.400,0.900,1.700,5.716,9.025,65.73,408.10,1,2707.7,45.13,2707.7,45.13,7.600,342.96,10/5/2024
-91.57147598,45.09562479,4S North,<1>,P11A50,157,86.87,20.00,8.073,2.000,1114.2,On,2.752,Yes,10/5/2024,0.00,0.00,29,86.87,RTK Fixed,10.00,1.400,0.900,1.700,4.743,9.221,65.73,409.20,1,2559.5,42.66,2559.5,42.66,6.672,284.60,10/5/2024
-91.57144735,45.09562697,4S North,<1>,P11A50,158,82.62,20.00,7.752,2.000,1113.5,On,2.643,Yes,10/5/2024,0.00,0.00,29,82.62,RTK Fixed,10.00,1.400,0.900,1.700,5.001,9.573,65.73,413.80,1,2810.3,46.84,2810.3,46.84,6.406,300.07,10/5/2024
-91.57141819,45.09562934,4S North,<1>,P11A50,159,84.24,20.00,7.356,2.000,1112.8,On,2.508,Yes,10/5/2024,0.00,0.00,29,84.24,RTK Fixed,10.00,1.400,0.900,1.700,5.699,9.845,65.73,417.60,1,3374.7,56.25,3374.7,56.25,6.080,341.95,10/5/2024
-91.57138633,45.09563200,4S North,<1>,P11A50,160,83.36,20.00,10.24,2.000,1112.2,On,3.492,Yes,10/5/2024,0.00,0.00,29,83.36,RTK Fixed,10.00,1.400,0.900,1.700,5.875,9.885,65.73,416.00,1,2498.4,41.64,2498.4,41.64,8.466,352.51,10/5/2024
-91.57134895,45.09563404,4S North,<1>,P11A50,161,85.04,20.00,9.409,2.000,1111.6,On,3.208,Yes,10/5/2024,0.00,0.00,29,85.04,RTK Fixed,10.00,1.400,0.900,1.700,6.538,9.769,65.73,415.70,1,3027.2,50.45,3027.2,50.45,7.776,392.31,10/5/2024
-91.57131428,45.09563674,4S North,<1>,P11A50,162,85.29,20.00,9.081,2.000,1111.3,On,3.096,Yes,10/5/2024,0.00,0.00,29,85.29,RTK Fixed,10.00,1.400,0.900,1.700,6.495,10.20,65.73,411.90,1,3115.5,51.93,3115.5,51.93,7.505,389.68,10/5/2024
-91.57127991,45.09563871,4S North,<1>,P11A50,163,84.79,20.00,7.967,2.000,1111.0,On,2.716,Yes,10/5/2024,0.00,0.00,29,84.79,RTK Fixed,10.00,1.400,0.900,1.700,6.324,10.24,65.73,408.80,1,3457.8,57.63,3457.8,57.63,6.584,379.45,10/5/2024
-91.57126182,45.09563959,4S North,<1>,P11A50,164,84.88,20.00,2.092,2.000,1110.9,On,0.713,Yes,10/5/2024,0.00,0.00,29,84.88,RTK Fixed,10.00,1.400,0.900,1.700,4.140,9.573,65.73,409.50,1,8618.4,143.64,8618.4,143.64,1.729,248.39,10/5/2024
-91.57106900,45.09563859,4S North,<1>,P11A50,165,87.65,20.00,8.286,2.000,1111.2,On,2.825,Yes,10/5/2024,0.00,0.00,30,87.65,RTK Fixed,10.00,1.400,0.900,1.700,5.192,10.63,65.73,417.50,2,2729.3,45.49,2729.3,45.49,6.848,311.50,10/5/2024
-91.57103479,45.09563898,4S North,<1>,P11A50,166,89.49,20.00,9.126,2.000,1111.2,On,3.111,Yes,10/5/2024,0.00,0.00,29,89.49,RTK Fixed,10.00,1.400,0.900,1.700,6.466,10.79,65.73,409.30,2,3086.3,51.44,3086.3,51.44,7.542,387.97,10/5/2024
-91.57100214,45.09564122,4S North,<1>,P11A50,167,83.50,20.00,8.370,2.000,1111.3,On,2.853,Yes,10/5/2024,0.00,0.00,29,83.50,RTK Fixed,10.00,1.400,0.900,1.700,5.109,10.87,65.73,403.00,2,2659.1,44.32,2659.1,44.32,6.917,306.56,10/5/2024
-91.57097523,45.09564319,4S North,<1>,P11A50,168,84.37,20.00,6.866,2.000,1111.4,On,2.341,Yes,10/5/2024,0.00,0.00,29,84.37,RTK Fixed,10.00,1.400,0.900,1.700,4.486,10.90,65.73,408.50,2,2846.0,47.43,2846.0,47.43,5.674,269.16,10/5/2024
-91.57094861,45.09564573,4S North,<1>,P11A50,169,82.03,20.00,7.367,2.000,1111.5,On,2.512,Yes,10/5/2024,0.00,0.00,29,82.03,RTK Fixed,10.00,1.400,0.900,1.700,5.355,10.90,65.73,404.40,2,3166.2,52.77,3166.2,52.77,6.089,321.30,10/5/2024
-91.57091848,45.09564687,4S North,<1>,P11A50,170,86.45,20.00,7.896,2.000,1111.8,On,2.692,Yes,10/5/2024,0.00,0.00,29,86.45,RTK Fixed,10.00,1.400,0.900,1.700,6.516,10.87,65.73,406.00,2,3594.8,59.91,3594.8,59.91,6.526,390.97,10/5/2024
-91.57088722,45.09564834,4S North,<1>,P11A50,171,85.70,20.00,8.160,2.000,1112.0,On,2.782,Yes,10/5/2024,0.00,0.00,29,85.70,RTK Fixed,10.00,1.400,0.900,1.700,7.561,10.75,65.73,407.00,2,4035.9,67.27,4035.9,67.27,6.744,453.64,10/5/2024
-91.57085668,45.09564882,4S North,<1>,P11A50,172,88.40,20.00,7.952,2.000,1112.4,On,2.711,Yes,10/5/2024,0.00,0.00,29,88.40,RTK Fixed,10.00,1.400,0.900,1.700,6.658,11.06,65.73,403.30,2,3647.0,60.78,3647.0,60.78,6.572,399.48,10/5/2024
-91.57082452,45.09564957,4S North,<1>,P11A50,173,88.25,20.00,8.581,2.000,1113.0,On,2.925,Yes,10/5/2024,0.00,0.00,29,88.25,RTK Fixed,10.00,1.400,0.900,1.700,5.809,11.37,65.73,402.50,2,2948.5,49.14,2948.5,49.14,7.092,348.51,10/5/2024
-91.57079170,45.09564987,4S North,<1>,P11A50,174,89.59,20.00,8.858,2.000,1113.7,On,3.020,Yes,10/5/2024,0.00,0.00,29,89.59,RTK Fixed,10.00,1.400,0.900,1.700,5.799,11.45,65.73,404.60,2,2851.8,47.53,2851.8,47.53,7.321,347.97,10/5/2024
